Specimen choice input : Material,Steel,
194.00,2.65,5722.57
194.01,2.64,5751.33
194.01,2.64,5777.71
194.01,2.63,5822.98
194.01,2.62,5857.85
194.01,2.60,5889.69
194.02,2.55,5862.64
194.02,2.54,5828.05
194.02,2.53,5781.86
194.03,2.53,5754.64
194.03,2.52,5724.83
194.03,2.52,5692.54
194.03,2.52,5657.90
194.03,2.51,5621.05
194.03,2.51,5582.14
194.03,2.51,5541.33
194.03,2.50,5498.78
194.03,2.50,5454.65
194.03,2.50,5409.12
194.04,2.50,5362.35
194.04,2.50,5314.50
194.04,2.49,5265.74
194.04,2.49,5216.25
194.04,2.49,5166.18
194.04,2.49,5115.71
194.04,2.49,5065.00
194.04,2.49,5014.22
194.04,2.49,4963.51
194.04,2.49,4913.05
194.05,2.49,4862.96
194.05,2.49,4813.40
194.05,2.49,4764.50
194.05,2.49,4716.38
194.05,2.49,4669.18
194.05,2.50,4623.01
194.05,2.50,4577.98
194.05,2.50,4534.20
194.05,2.50,4491.79
194.05,2.50,4450.83
194.06,2.51,4411.43
194.06,2.51,4373.67
194.06,2.51,4337.65
194.06,2.51,4303.45
194.06,2.52,4271.15
194.06,2.52,4240.80
194.06,2.52,4212.49
194.06,2.53,4186.27
194.06,2.53,4140.28
194.07,2.54,4103.22
194.07,2.55,4075.39
194.07,2.57,4048.36
194.08,2.61,4081.10
194.08,2.62,4111.66
194.08,2.63,4152.02
194.08,2.65,4202.08
194.09,2.65,4230.71
194.09,2.66,4261.72
194.09,2.66,4295.09
194.09,2.67,4330.76
194.09,2.67,4368.67
194.09,2.68,4408.75
194.09,2.68,4450.86
194.09,2.68,4494.87
194.09,2.69,4540.63
194.09,2.69,4587.99
194.10,2.69,4636.77
194.10,2.69,4686.79
194.10,2.70,4737.86
194.10,2.70,4789.76
194.10,2.70,4842.29
194.10,2.70,4895.23
194.10,2.70,4948.37
194.10,2.70,5001.51
194.10,2.70,5054.44
194.10,2.70,5106.97
194.11,2.70,5158.90
194.11,2.70,5210.05
194.11,2.70,5260.27
194.11,2.69,5309.42
194.11,2.69,5357.36
194.11,2.69,5403.96
194.11,2.69,5449.10
194.11,2.69,5492.65
194.11,2.68,5534.51
194.11,2.68,5574.54
194.12,2.68,5612.64
194.12,2.67,5648.73
194.12,2.67,5682.70
194.12,2.66,5714.46
194.12,2.66,5743.93
194.12,2.66,5771.02
194.12,2.65,5817.76
194.12,2.63,5854.11
194.13,2.62,5879.60
194.14,2.57,5850.40
194.14,2.56,5810.99
194.14,2.55,5760.19
194.14,2.54,5730.77
194.14,2.54,5698.85
194.14,2.53,5664.53
194.14,2.53,5627.96
194.14,2.53,5589.28
194.15,2.52,5548.65
194.15,2.52,5506.25
194.15,2.52,5462.22
194.15,2.52,5416.75
194.15,2.52,5370.00
194.15,2.51,5322.14
194.15,2.51,5273.34
194.15,2.51,5223.77
194.15,2.51,5173.60
194.15,2.51,5122.98
194.16,2.51,5072.09
194.16,2.51,5021.09
194.16,2.51,4970.13
194.16,2.51,4919.38
194.16,2.51,4868.97
194.16,2.51,4819.05
194.16,2.51,4769.77
194.16,2.51,4721.24
194.16,2.51,4673.61
194.16,2.51,4626.98
194.17,2.51,4581.47
194.17,2.52,4537.19
194.17,2.52,4494.26
194.17,2.52,4452.77
194.17,2.52,4412.82
194.17,2.53,4374.51
194.17,2.53,4337.93
194.17,2.53,4303.15
194.17,2.53,4270.25
194.17,2.54,4239.32
194.18,2.54,4210.40
194.18,2.54,4183.57
194.18,2.55,4136.37
194.18,2.56,4098.05
194.18,2.57,4068.95
194.19,2.58,4043.08
194.19,2.62,4068.20
194.19,2.64,4097.58
194.20,2.65,4136.77
194.20,2.66,4185.70
194.20,2.67,4213.79
194.20,2.67,4244.26
194.20,2.68,4277.10
194.20,2.69,4312.27
194.20,2.69,4349.73
194.20,2.69,4389.40
194.21,2.70,4431.18
194.21,2.70,4474.93
194.21,2.71,4520.52
194.21,2.71,4567.79
194.21,2.71,4616.58
194.21,2.71,4666.71
194.21,2.72,4717.99
194.21,2.72,4770.21
194.21,2.72,4823.15
194.21,2.72,4876.60
194.22,2.72,4930.35
194.22,2.72,4984.18
194.22,2.72,5037.88
194.22,2.72,5091.25
194.22,2.72,5144.10
194.22,2.72,5196.24
194.22,2.72,5247.49
194.22,2.72,5297.71
194.22,2.72,5346.75
194.22,2.71,5394.49
194.23,2.71,5440.81
194.23,2.71,5485.59
194.23,2.71,5528.70
194.23,2.70,5570.05
194.23,2.70,5609.52
194.23,2.70,5647.02
194.23,2.69,5682.44
194.23,2.69,5715.71
194.23,2.69,5746.73
194.23,2.68,5775.42
194.24,2.68,5801.70
194.24,2.67,5846.75
194.24,2.65,5881.32
194.24,2.64,5912.58
194.25,2.59,5883.52
194.25,2.58,5848.17
194.25,2.57,5801.12
194.25,2.57,5773.44
194.26,2.56,5743.13
194.26,2.56,5710.31
194.26,2.55,5675.12
194.26,2.55,5637.69
194.26,2.55,5598.17
194.26,2.54,5556.72
194.26,2.54,5513.50
194.26,2.54,5468.68
194.26,2.54,5422.43
194.26,2.53,5374.92
194.27,2.53,5326.30
194.27,2.53,5276.76
194.27,2.53,5226.47
194.27,2.53,5175.58
194.27,2.53,5124.27
194.27,2.53,5072.72
194.27,2.53,5021.06
194.27,2.53,4969.48
194.27,2.53,4918.12
194.27,2.53,4867.13
194.28,2.53,4816.65
194.28,2.53,4766.81
194.28,2.53,4717.76
194.28,2.53,4669.61
194.28,2.53,4622.48
194.28,2.53,4576.49
194.28,2.54,4531.73
194.28,2.54,4488.33
194.28,2.54,4446.38
194.28,2.54,4405.98
194.29,2.54,4367.22
194.29,2.55,4330.19
194.29,2.55,4294.96
194.29,2.55,4261.62
194.29,2.56,4230.24
194.29,2.56,4200.89
194.29,2.56,4173.63
194.29,2.57,4148.50
194.29,2.57,4104.84
194.30,2.58,4070.26
194.30,2.59,4045.02
194.31,2.65,4080.00
194.31,2.67,4118.35
194.31,2.68,4166.46
194.31,2.69,4194.15
194.32,2.69,4224.23
194.32,2.70,4256.69
194.32,2.70,4291.50
194.32,2.71,4328.61
194.32,2.71,4367.95
194.32,2.72,4409.44
194.32,2.72,4452.93
194.32,2.72,4498.30
194.32,2.73,4545.40
194.32,2.73,4594.05
194.33,2.73,4644.10
194.33,2.73,4695.35
194.33,2.74,4747.60
194.33,2.74,4800.65
194.33,2.74,4854.29
194.33,2.74,4908.29
194.33,2.74,4962.46
194.33,2.74,5016.57
194.33,2.74,5070.42
194.33,2.74,5123.82
194.34,2.74,5176.58
194.34,2.74,5228.52
194.34,2.74,5279.49
194.34,2.74,5329.32
194.34,2.73,5377.90
194.34,2.73,5425.10
194.34,2.73,5470.79
194.34,2.73,5514.86
194.34,2.72,5557.19
194.34,2.72,5597.66
194.35,2.72,5636.18
194.35,2.71,5672.64
194.35,2.71,5706.96
194.35,2.71,5739.06
194.35,2.70,5768.84
194.35,2.70,5796.23
194.35,2.69,5843.53
194.35,2.68,5880.41
194.36,2.66,5906.39
194.37,2.61,5879.16
194.37,2.60,5839.98
194.37,2.59,5789.21
194.37,2.58,5759.72
194.37,2.58,5727.66
194.37,2.57,5693.13
194.37,2.57,5656.29
194.37,2.57,5617.26
194.38,2.56,5576.20
194.38,2.56,5533.28
194.38,2.56,5488.67
194.38,2.55,5442.52
194.38,2.55,5395.01
194.38,2.55,5346.32
194.38,2.55,5296.60
194.38,2.55,5246.03
194.38,2.55,5194.78
194.38,2.55,5143.02
194.39,2.54,5090.91
194.39,2.54,5038.63
194.39,2.54,4986.32
194.39,2.54,4934.16
194.39,2.54,4882.28
194.39,2.54,4830.84
194.39,2.54,4779.98
194.39,2.55,4729.83
194.39,2.55,4680.53
194.39,2.55,4632.19
194.40,2.55,4584.94
194.40,2.55,4538.88
194.40,2.55,4494.12
194.40,2.55,4450.77
194.40,2.56,4408.94
194.40,2.56,4368.70
194.40,2.56,4330.17
194.40,2.56,4293.41
194.40,2.57,4258.51
194.40,2.57,4225.54
194.41,2.57,4194.58
194.41,2.58,4165.67
194.41,2.58,4138.89
194.41,2.59,4091.89
194.41,2.60,4053.90
194.41,2.60,4025.21
194.42,2.62,4000.16
194.42,2.66,4027.73
194.43,2.67,4057.88
194.43,2.69,4097.89
194.43,2.70,4147.68
194.43,2.71,4176.21
194.43,2.71,4207.14
194.43,2.72,4240.45
194.43,2.72,4276.10
194.43,2.73,4314.06
194.44,2.73,4354.25
194.44,2.74,4396.57
194.44,2.74,4440.91
194.44,2.74,4487.12
194.44,2.75,4535.05
194.44,2.75,4584.55
194.44,2.75,4635.45
194.44,2.76,4687.55
194.44,2.76,4740.66
194.44,2.76,4794.57
194.45,2.76,4849.06
194.45,2.76,4903.91
194.45,2.76,4958.92
194.45,2.76,5013.87
194.45,2.76,5068.55
194.45,2.76,5122.77
194.45,2.76,5176.33
194.45,2.76,5229.06
194.45,2.76,5280.79
194.45,2.76,5331.38
194.46,2.76,5380.69
194.46,2.75,5428.61
194.46,2.75,5475.00
194.46,2.75,5519.76
194.46,2.75,5562.77
194.46,2.74,5603.91
194.46,2.74,5643.08
194.46,2.74,5680.18
194.46,2.73,5715.13
194.46,2.73,5747.83
194.47,2.72,5778.22
194.47,2.72,5806.20
194.47,2.71,5831.70
194.47,2.70,5874.99
194.47,2.69,5907.60
194.47,2.67,5935.54
194.48,2.63,5897.43
194.48,2.62,5859.30
194.49,2.61,5809.48
194.49,2.60,5780.42
194.49,2.60,5748.76
194.49,2.59,5714.61
194.49,2.59,5678.10
194.49,2.59,5639.38
194.49,2.58,5598.60
194.49,2.58,5555.92
194.49,2.58,5511.51
194.49,2.58,5465.54
194.50,2.57,5418.17
194.50,2.57,5369.57
194.50,2.57,5319.91
194.50,2.57,5269.36
194.50,2.57,5218.09
194.50,2.57,5166.27
194.50,2.57,5114.08
194.50,2.56,5061.66
194.50,2.56,5009.20
194.50,2.56,4956.84
194.51,2.56,4904.75
194.51,2.56,4853.06
194.51,2.57,4801.94
194.51,2.57,4751.52
194.51,2.57,4701.92
194.51,2.57,4653.27
194.51,2.57,4605.69
194.51,2.57,4559.28
194.51,2.57,4514.17
194.51,2.57,4470.44
194.52,2.58,4428.22
194.52,2.58,4387.58
194.52,2.58,4348.63
194.52,2.58,4311.44
194.52,2.59,4276.10
194.52,2.59,4242.69
194.52,2.59,4211.27
194.52,2.60,4181.92
194.52,2.60,4154.69
194.52,2.60,4129.64
194.53,2.61,4086.23
194.53,2.62,4052.03
194.53,2.63,4018.53
194.54,2.69,4050.76
194.54,2.70,4085.19
194.54,2.71,4129.45
194.55,2.72,4155.24
194.55,2.73,4183.45
194.55,2.73,4214.07
194.55,2.74,4247.08
194.55,2.74,4282.44
194.55,2.75,4320.11
194.55,2.75,4360.02
194.55,2.76,4402.07
194.55,2.76,4446.15
194.55,2.76,4492.11
194.56,2.77,4539.80
194.56,2.77,4589.06
194.56,2.77,4639.73
194.56,2.77,4691.60
194.56,2.78,4744.50
194.56,2.78,4798.21
194.56,2.78,4852.51
194.56,2.78,4907.20
194.56,2.78,4962.05
194.56,2.78,5016.87
194.57,2.78,5071.45
194.57,2.78,5125.59
194.57,2.78,5179.10
194.57,2.78,5231.80
194.57,2.78,5283.53
194.57,2.78,5334.14
194.57,2.77,5383.50
194.57,2.77,5431.47
194.57,2.77,5477.94
194.57,2.77,5522.79
194.58,2.77,5565.89
194.58,2.76,5607.14
194.58,2.76,5646.43
194.58,2.76,5683.66
194.58,2.75,5718.75
194.58,2.75,5751.60
194.58,2.74,5782.13
194.58,2.74,5810.25
194.58,2.73,5835.90
194.59,2.72,5879.48
194.59,2.71,5912.39
194.59,2.69,5940.79
194.60,2.65,5903.68
194.60,2.64,5865.81
194.60,2.63,5816.22
194.60,2.62,5787.27
194.60,2.62,5755.71
194.60,2.61,5721.64
194.61,2.61,5685.21
194.61,2.61,5646.56
194.61,2.60,5605.84
194.61,2.60,5563.21
194.61,2.60,5518.84
194.61,2.60,5472.90
194.61,2.59,5425.55
194.61,2.59,5376.96
194.61,2.59,5327.31
194.61,2.59,5276.76
194.62,2.59,5225.49
194.62,2.59,5173.67
194.62,2.58,5121.47
194.62,2.58,5069.04
194.62,2.58,5016.55
194.62,2.58,4964.16
194.62,2.58,4912.02
194.62,2.58,4860.29
194.62,2.58,4809.10
194.62,2.58,4758.59
194.63,2.59,4708.91
194.63,2.59,4660.16
194.63,2.59,4612.48
194.63,2.59,4565.96
194.63,2.59,4520.72
194.63,2.59,4476.88
194.63,2.60,4434.52
194.63,2.60,4393.75
194.63,2.60,4354.65
194.63,2.60,4317.32
194.64,2.61,4281.82
194.64,2.61,4248.24
194.64,2.61,4216.65
194.64,2.61,4187.11
194.64,2.62,4159.68
194.64,2.62,4134.41
194.64,2.63,4090.53
194.64,2.64,4055.81
194.65,2.65,4030.51
194.66,2.71,4066.38
194.66,2.72,4105.04
194.66,2.74,4153.47
194.66,2.74,4181.31
194.66,2.75,4211.54
194.66,2.76,4244.16
194.67,2.76,4279.12
194.67,2.77,4316.39
194.67,2.77,4355.92
194.67,2.77,4397.59
194.67,2.78,4441.30
194.67,2.78,4486.91
194.67,2.78,4534.27
194.67,2.79,4583.22
194.67,2.79,4633.59
194.67,2.79,4685.22
194.68,2.79,4737.90
194.68,2.80,4791.43
194.68,2.80,4845.60
194.68,2.80,4900.21
194.68,2.80,4955.03
194.68,2.80,5009.87
194.68,2.80,5064.51
194.68,2.80,5118.76
194.68,2.80,5172.42
194.68,2.80,5225.32
194.69,2.80,5277.28
194.69,2.79,5328.15
194.69,2.79,5377.80
194.69,2.79,5426.10
194.69,2.79,5472.92
194.69,2.79,5518.15
194.69,2.78,5561.67
194.69,2.78,5603.34
194.69,2.78,5643.08
194.69,2.77,5680.77
194.70,2.77,5716.33
194.70,2.77,5749.67
194.70,2.76,5780.69
194.70,2.76,5809.31
194.70,2.75,5835.45
194.70,2.74,5880.01
194.70,2.73,5913.85
194.71,2.71,5943.61
194.71,2.67,5909.47
194.72,2.65,5872.34
194.72,2.64,5823.45
194.72,2.64,5794.82
194.72,2.64,5763.56
194.72,2.63,5729.78
194.72,2.63,5693.61
194.72,2.62,5655.20
194.72,2.62,5614.70
194.72,2.62,5572.27
194.73,2.62,5528.07
194.73,2.61,5482.28
194.73,2.61,5435.06
194.73,2.61,5386.57
194.73,2.61,5337.00
194.73,2.61,5286.50
194.73,2.60,5235.26
194.73,2.60,5183.44
194.73,2.60,5131.22
194.73,2.60,5078.75
194.74,2.60,5026.20
194.74,2.60,4973.73
194.74,2.60,4921.49
194.74,2.60,4869.64
194.74,2.60,4818.32
194.74,2.60,4767.68
194.74,2.60,4717.83
194.74,2.60,4668.92
194.74,2.61,4621.06
194.74,2.61,4574.36
194.75,2.61,4528.93
194.75,2.61,4484.89
194.75,2.61,4442.34
194.75,2.62,4401.38
194.75,2.62,4362.09
194.75,2.62,4324.58
194.75,2.62,4288.91
194.75,2.63,4255.17
194.75,2.63,4223.43
194.75,2.63,4193.76
194.76,2.64,4166.21
194.76,2.64,4140.83
194.76,2.65,4096.80
194.76,2.66,4061.99
194.76,2.67,4036.67
194.77,2.73,4073.49
194.78,2.74,4112.45
194.78,2.76,4161.22
194.78,2.76,4189.25
194.78,2.77,4219.68
194.78,2.77,4252.50
194.78,2.78,4287.67
194.78,2.78,4325.16
194.78,2.79,4364.90
194.78,2.79,4406.78
194.79,2.80,4450.71
194.79,2.80,4496.52
194.79,2.80,4544.09
194.79,2.81,4593.24
194.79,2.81,4643.82
194.79,2.81,4695.64
194.79,2.81,4748.51
194.79,2.81,4802.22
194.79,2.82,4856.56
194.79,2.82,4911.32
194.80,2.82,4966.28
194.80,2.82,5021.24
194.80,2.82,5076.00
194.80,2.82,5130.35
194.80,2.82,5184.10
194.80,2.82,5237.08
194.80,2.81,5289.11
194.80,2.81,5340.04
194.80,2.81,5389.74
194.80,2.81,5438.08
194.81,2.81,5484.93
194.81,2.80,5530.17
194.81,2.80,5573.68
194.81,2.80,5615.35
194.81,2.80,5655.06
194.81,2.79,5692.72
194.81,2.79,5728.23
194.81,2.78,5761.51
194.81,2.78,5792.48
194.81,2.78,5821.03
194.82,2.77,5847.11
194.82,2.76,5891.52
194.82,2.75,5925.21
194.82,2.73,5954.68
194.83,2.68,5919.73
194.83,2.67,5882.37
194.83,2.66,5833.24
194.83,2.66,5804.48
194.84,2.65,5773.08
194.84,2.65,5739.16
194.84,2.65,5702.84
194.84,2.64,5664.28
194.84,2.64,5623.62
194.84,2.64,5581.01
194.84,2.63,5536.64
194.84,2.63,5490.66
194.84,2.63,5443.23
194.84,2.63,5394.53
194.85,2.62,5344.73
194.85,2.62,5294.00
194.85,2.62,5242.52
194.85,2.62,5190.44
194.85,2.62,5137.95
194.85,2.62,5085.20
194.85,2.62,5032.36
194.85,2.62,4979.59
194.85,2.62,4927.04
194.85,2.62,4874.86
194.86,2.62,4823.20
194.86,2.62,4772.20
194.86,2.62,4722.00
194.86,2.62,4672.71
194.86,2.62,4624.46
194.86,2.62,4577.35
194.86,2.63,4531.51
194.86,2.63,4487.03
194.86,2.63,4444.03
194.86,2.63,4402.60
194.87,2.63,4362.84
194.87,2.64,4324.83
194.87,2.64,4288.66
194.87,2.64,4254.39
194.87,2.65,4222.10
194.87,2.65,4191.86
194.87,2.65,4163.72
194.87,2.66,4137.74
194.87,2.66,4092.46
194.88,2.67,4056.33
194.88,2.68,4029.64
194.89,2.74,4058.03
194.89,2.76,4095.36
194.89,2.77,4142.47
194.89,2.78,4169.66
194.90,2.78,4199.25
194.90,2.79,4231.23
194.90,2.79,4265.56
194.90,2.80,4302.22
194.90,2.80,4341.16
194.90,2.81,4382.30
194.90,2.81,4425.54
194.90,2.82,4470.76
194.90,2.82,4517.81
194.90,2.82,4566.56
194.91,2.83,4616.83
194.91,2.83,4668.45
194.91,2.83,4721.25
194.91,2.83,4775.02
194.91,2.83,4829.54
194.91,2.84,4884.60
194.91,2.84,4940.00
194.91,2.84,4995.51
194.91,2.84,5050.93
194.91,2.84,5106.04
194.92,2.84,5160.66
194.92,2.84,5214.59
194.92,2.84,5267.65
194.92,2.83,5319.69
194.92,2.83,5370.56
194.92,2.83,5420.13
194.92,2.83,5468.27
194.92,2.83,5514.87
194.92,2.82,5559.80
194.92,2.82,5602.95
194.93,2.82,5644.21
194.93,2.81,5683.47
194.93,2.81,5720.64
194.93,2.81,5755.62
194.93,2.80,5788.34
194.93,2.80,5818.71
194.93,2.79,5846.65
194.93,2.79,5872.07
194.93,2.78,5915.12
194.94,2.77,5947.37
194.94,2.75,5974.58
194.95,2.71,5949.02
194.95,2.70,5916.17
194.95,2.69,5871.30
194.95,2.68,5844.55
194.95,2.68,5815.06
194.95,2.67,5782.94
194.95,2.67,5748.32
194.95,2.66,5711.32
194.96,2.66,5672.10
194.96,2.66,5630.80
194.96,2.65,5587.58
194.96,2.65,5542.62
194.96,2.65,5496.07
194.96,2.65,5448.10
194.96,2.64,5398.89
194.96,2.64,5348.59
194.96,2.64,5297.39
194.96,2.64,5245.45
194.97,2.64,5192.95
194.97,2.64,5140.05
194.97,2.64,5086.92
194.97,2.64,5033.71
194.97,2.64,4980.59
194.97,2.64,4927.71
194.97,2.64,4875.22
194.97,2.64,4823.27
194.97,2.64,4772.00
194.97,2.64,4721.54
194.98,2.64,4672.02
194.98,2.64,4623.54
194.98,2.64,4576.23
194.98,2.64,4530.19
194.98,2.65,4485.54
194.98,2.65,4442.38
194.98,2.65,4400.81
194.98,2.65,4360.93
194.98,2.66,4322.81
194.98,2.66,4286.55
194.99,2.66,4252.21
194.99,2.66,4219.87
194.99,2.67,4189.60
194.99,2.67,4161.46
194.99,2.67,4135.49
194.99,2.68,4090.28
194.99,2.69,4054.29
195.00,2.70,4027.78
195.01,2.76,4057.66
195.01,2.78,4095.31
195.01,2.79,4142.75
195.01,2.80,4170.11
195.01,2.80,4199.87
195.01,2.81,4232.02
195.01,2.81,4266.53
195.02,2.82,4303.37
195.02,2.82,4342.50
195.02,2.83,4383.83
195.02,2.83,4427.27
195.02,2.84,4472.69
195.02,2.84,4519.94
195.02,2.84,4568.87
195.02,2.85,4619.33
195.02,2.85,4671.15
195.02,2.85,4724.13
195.03,2.85,4778.08
195.03,2.85,4832.79
195.03,2.86,4888.05
195.03,2.86,4943.64
195.03,2.86,4999.35
195.03,2.86,5054.97
195.03,2.86,5110.29
195.03,2.86,5165.12
195.03,2.86,5219.26
195.03,2.86,5272.54
195.04,2.85,5324.79
195.04,2.85,5375.88
195.04,2.85,5425.66
195.04,2.85,5474.01
195.04,2.85,5520.82
195.04,2.84,5565.95
195.04,2.84,5609.29
195.04,2.84,5650.74
195.04,2.83,5690.18
195.04,2.83,5727.52
195.05,2.83,5762.68
195.05,2.82,5795.56
195.05,2.82,5826.08
195.05,2.81,5854.15
195.05,2.81,5879.72
195.05,2.80,5923.02
195.05,2.79,5955.51
195.06,2.77,5983.03
195.06,2.73,5957.87
195.06,2.72,5925.09
195.07,2.71,5880.27
195.07,2.70,5853.53
195.07,2.70,5824.04
195.07,2.69,5791.91
195.07,2.69,5757.26
195.07,2.68,5720.22
195.07,2.68,5680.95
195.07,2.68,5639.58
195.07,2.67,5596.29
195.08,2.67,5551.24
195.08,2.67,5504.60
195.08,2.67,5456.52
195.08,2.66,5407.18
195.08,2.66,5356.75
195.08,2.66,5305.41
195.08,2.66,5253.32
195.08,2.66,5200.65
195.08,2.66,5147.58
195.08,2.66,5094.26
195.09,2.66,5040.85
195.09,2.66,4987.52
195.09,2.66,4934.42
195.09,2.66,4881.71
195.09,2.66,4829.53
195.09,2.66,4778.01
195.09,2.66,4727.29
195.09,2.66,4677.50
195.09,2.66,4628.75
195.09,2.66,4581.15
195.10,2.66,4534.81
195.10,2.66,4489.84
195.10,2.67,4446.34
195.10,2.67,4404.42
195.10,2.67,4364.16
195.10,2.67,4325.65
195.10,2.68,4288.97
195.10,2.68,4254.20
195.10,2.68,4221.40
195.10,2.69,4190.66
195.11,2.69,4162.01
195.11,2.69,4135.53
195.11,2.70,4089.24
195.11,2.71,4052.11
195.11,2.72,4024.41
195.12,2.74,3998.06
195.12,2.77,4032.59
195.12,2.79,4063.91
195.13,2.80,4105.05
195.13,2.81,4155.92
195.13,2.82,4184.96
195.13,2.82,4216.39
195.13,2.83,4250.18
195.13,2.84,4286.31
195.13,2.84,4324.74
195.13,2.85,4365.40
195.14,2.85,4408.19
195.14,2.85,4452.99
195.14,2.86,4499.67
195.14,2.86,4548.07
195.14,2.86,4598.04
195.14,2.87,4649.42
195.14,2.87,4702.03
195.14,2.87,4755.68
195.14,2.87,4810.17
195.14,2.87,4865.29
195.15,2.87,4920.83
195.15,2.87,4976.57
195.15,2.88,5032.30
195.15,2.88,5087.82
195.15,2.87,5142.93
195.15,2.87,5197.44
195.15,2.87,5251.16
195.15,2.87,5303.94
195.15,2.87,5355.60
195.15,2.87,5406.03
195.16,2.87,5455.09
195.16,2.86,5502.65
195.16,2.86,5548.58
195.16,2.86,5592.78
195.16,2.86,5635.12
195.16,2.85,5675.50
195.16,2.85,5713.82
195.16,2.85,5749.99
195.16,2.84,5783.91
195.16,2.84,5815.50
195.17,2.83,5844.67
195.17,2.83,5871.35
195.17,2.82,5916.93
195.17,2.81,5951.75
195.17,2.79,5982.81
195.18,2.74,5951.06
195.18,2.73,5914.43
195.18,2.72,5865.85
195.19,2.71,5837.29
195.19,2.71,5806.04
195.19,2.71,5772.20
195.19,2.70,5735.90
195.19,2.70,5697.29
195.19,2.69,5656.51
195.19,2.69,5613.71
195.19,2.69,5569.08
195.19,2.69,5522.76
195.19,2.68,5474.92
195.20,2.68,5425.74
195.20,2.68,5375.38
195.20,2.68,5324.02
195.20,2.67,5271.83
195.20,2.67,5218.98
195.20,2.67,5165.64
195.20,2.67,5111.98
195.20,2.67,5058.15
195.20,2.67,5004.32
195.20,2.67,4950.65
195.21,2.67,4897.28
195.21,2.67,4844.38
195.21,2.67,4792.08
195.21,2.67,4740.52
195.21,2.67,4689.82
195.21,2.67,4640.11
195.21,2.68,4591.51
195.21,2.68,4544.12
195.21,2.68,4498.05
195.21,2.68,4453.41
195.22,2.68,4410.30
195.22,2.68,4368.83
195.22,2.69,4329.06
195.22,2.69,4291.10
195.22,2.69,4255.02
195.22,2.70,4220.89
195.22,2.70,4188.78
195.22,2.70,4158.77
195.22,2.71,4130.90
195.22,2.71,4105.22
195.23,2.72,4060.63
195.23,2.73,4025.30
195.23,2.73,3999.50
195.24,2.80,4033.48
195.24,2.81,4071.85
195.25,2.82,4119.99
195.25,2.83,4147.70
195.25,2.84,4177.81
195.25,2.84,4210.30
195.25,2.85,4245.15
195.25,2.85,4282.33
195.25,2.86,4321.80
195.25,2.86,4363.49
195.25,2.87,4407.29
195.25,2.87,4453.09
195.26,2.88,4500.75
195.26,2.88,4550.11
195.26,2.88,4601.03
195.26,2.88,4653.32
195.26,2.89,4706.82
195.26,2.89,4761.34
195.26,2.89,4816.65
195.26,2.89,4872.56
195.26,2.89,4928.85
195.26,2.89,4985.31
195.27,2.89,5041.72
195.27,2.89,5097.89
195.27,2.89,5153.60
195.27,2.89,5208.66
195.27,2.89,5262.90
195.27,2.89,5316.15
195.27,2.89,5368.25
195.27,2.89,5419.08
195.27,2.89,5468.49
195.27,2.88,5516.37
195.28,2.88,5562.58
195.28,2.88,5607.03
195.28,2.88,5649.58
195.28,2.87,5690.13
195.28,2.87,5728.59
195.28,2.86,5764.86
195.28,2.86,5798.86
195.28,2.86,5830.49
195.28,2.85,5859.69
195.28,2.85,5886.36
195.29,2.84,5931.86
195.29,2.83,5966.50
195.29,2.81,5997.15
195.30,2.76,5963.88
195.30,2.75,5926.69
195.30,2.74,5877.48
195.30,2.73,5848.57
195.30,2.73,5816.94
195.31,2.72,5782.72
195.31,2.72,5746.02
195.31,2.72,5706.99
195.31,2.71,5665.76
195.31,2.71,5622.51
195.31,2.71,5577.39
195.31,2.70,5530.57
195.31,2.70,5482.22
195.31,2.70,5432.50
195.31,2.70,5381.59
195.32,2.69,5329.65
195.32,2.69,5276.87
195.32,2.69,5223.41
195.32,2.69,5169.44
195.32,2.69,5115.13
195.32,2.69,5060.64
195.32,2.69,5006.13
195.32,2.69,4951.77
195.32,2.69,4897.70
195.32,2.69,4844.07
195.33,2.69,4791.04
195.33,2.69,4738.73
195.33,2.69,4687.28
195.33,2.69,4636.80
195.33,2.69,4587.42
195.33,2.69,4539.25
195.33,2.69,4492.38
195.33,2.70,4446.94
195.33,2.70,4403.01
195.33,2.70,4360.70
195.34,2.70,4320.09
195.34,2.70,4281.27
195.34,2.71,4244.31
195.34,2.71,4209.30
195.34,2.71,4176.29
195.34,2.72,4145.36
195.34,2.72,4116.56
195.34,2.72,4089.96
195.34,2.73,4043.50
195.35,2.74,4006.28
195.35,2.75,3978.58
195.35,2.77,3952.41
195.36,2.80,3987.53
195.36,2.82,4019.09
195.36,2.83,4060.50
195.36,2.84,4111.67
195.37,2.85,4140.87
195.37,2.86,4172.47
195.37,2.86,4206.44
195.37,2.87,4242.75
195.37,2.87,4281.37
195.37,2.88,4322.26
195.37,2.88,4365.34
195.37,2.89,4410.51
195.37,2.89,4457.63
195.37,2.90,4506.57
195.38,2.90,4557.17
195.38,2.90,4609.27
195.38,2.91,4662.70
195.38,2.91,4717.29
195.38,2.91,4772.82
195.38,2.91,4829.10
195.38,2.91,4885.91
195.38,2.91,4943.03
195.38,2.91,5000.25
195.38,2.91,5057.37
195.39,2.91,5114.16
195.39,2.91,5170.44
195.39,2.91,5226.01
195.39,2.91,5280.70
195.39,2.91,5334.33
195.39,2.91,5386.77
195.39,2.91,5437.87
195.39,2.91,5487.51
195.39,2.90,5535.56
195.39,2.90,5581.92
195.40,2.90,5626.46
195.40,2.90,5669.07
